epoch,train_loss,val_loss,train_descriptor_loss,val_descriptor_loss,val_rmse,learning_rate,elapsed_seconds,train_alignment_loss,val_alignment_loss,val_alignment_spearman,val_alignment_kendall
933,0.259958,0.193888,0.251880,0.186842,0.432253,9.67e-05,53073.5,0.161564,0.140906,0.861729,0.683541
934,0.258287,0.193851,0.250649,0.186780,0.432181,9.64e-05,53114.6,0.152764,0.141413,0.860710,0.682283
935,0.258884,0.193154,0.251012,0.186069,0.431357,9.61e-05,53155.7,0.157441,0.141707,0.860371,0.681704
936,0.259957,0.193335,0.251789,0.186259,0.431578,9.58e-05,53196.4,0.163360,0.141509,0.861352,0.683134
937,0.259829,0.193638,0.252042,0.186569,0.431936,9.55e-05,53237.4,0.155740,0.141381,0.861495,0.683121
938,0.258561,0.193660,0.250850,0.186626,0.432002,9.52e-05,53278.5,0.154232,0.140677,0.862118,0.683861
939,0.258601,0.194355,0.250616,0.187274,0.432752,9.49e-05,53319.5,0.159706,0.141623,0.861376,0.682628
940,0.259518,0.192523,0.251959,0.185442,0.430630,9.46e-05,53360.1,0.151174,0.141611,0.861430,0.682961
941,0.259312,0.194967,0.251302,0.187885,0.433457,9.43e-05,53401.2,0.160190,0.141652,0.861537,0.682850
942,0.259509,0.194600,0.251727,0.187547,0.433066,9.40e-05,53442.4,0.155631,0.141059,0.861983,0.683675
943,0.259928,0.193701,0.251616,0.186634,0.432011,9.37e-05,53483.7,0.166241,0.141345,0.861251,0.682739
944,0.257915,0.192878,0.250174,0.185803,0.431049,9.34e-05,53524.0,0.154822,0.141507,0.861256,0.683096
945,0.258564,0.194957,0.250975,0.187914,0.433491,9.32e-05,53565.1,0.151773,0.140854,0.861786,0.683725
946,0.258131,0.193861,0.250298,0.186823,0.432230,9.29e-05,53605.5,0.156649,0.140770,0.862342,0.684391
947,0.258896,0.193935,0.251006,0.186878,0.432294,9.26e-05,53646.5,0.157795,0.141140,0.861774,0.683799
948,0.257813,0.194708,0.249715,0.187627,0.433159,9.23e-05,53687.4,0.161946,0.141624,0.861213,0.683405
949,0.260620,0.194151,0.252675,0.187064,0.432509,9.20e-05,53728.2,0.158892,0.141734,0.860438,0.682283
950,0.257832,0.195490,0.250136,0.188432,0.434087,9.17e-05,53768.8,0.153922,0.141166,0.861861,0.683467
951,0.259647,0.192673,0.251657,0.185593,0.430806,9.14e-05,53809.6,0.159785,0.141589,0.860765,0.682320
952,0.256248,0.193610,0.248420,0.186531,0.431893,9.11e-05,53850.4,0.156569,0.141580,0.860735,0.682074
953,0.258791,0.194071,0.250873,0.187036,0.432477,9.08e-05,53891.5,0.158359,0.140691,0.861866,0.683602
954,0.257724,0.194362,0.249925,0.187324,0.432809,9.05e-05,53932.3,0.155970,0.140761,0.861361,0.683060
955,0.258196,0.194970,0.250682,0.187915,0.433492,9.02e-05,53973.2,0.150289,0.141107,0.860690,0.681716
956,0.259963,0.194165,0.252073,0.187112,0.432565,8.99e-05,54014.0,0.157801,0.141060,0.861152,0.682481
957,0.257315,0.195253,0.249694,0.188187,0.433805,8.96e-05,54054.9,0.152412,0.141310,0.860766,0.682049
958,0.257483,0.192750,0.249976,0.185686,0.430914,8.93e-05,54095.6,0.150135,0.141275,0.860582,0.681655
959,0.256442,0.194233,0.248436,0.187152,0.432610,8.90e-05,54136.5,0.160118,0.141625,0.861078,0.681827
960,0.258488,0.194718,0.250789,0.187651,0.433187,8.87e-05,54177.0,0.153974,0.141337,0.860832,0.681778
961,0.258077,0.194224,0.250232,0.187161,0.432621,8.85e-05,54218.0,0.156900,0.141268,0.861530,0.682554
962,0.258249,0.193515,0.250717,0.186502,0.431859,8.82e-05,54258.9,0.150648,0.140249,0.862309,0.683874
963,0.258423,0.193613,0.250796,0.186571,0.431938,8.79e-05,54300.0,0.152550,0.140846,0.861499,0.683368
964,0.259467,0.193467,0.251836,0.186423,0.431768,8.76e-05,54340.5,0.152623,0.140879,0.861145,0.682813
965,0.259356,0.195011,0.251655,0.187946,0.433528,8.73e-05,54380.8,0.154014,0.141291,0.860372,0.681716
966,0.258720,0.193424,0.250538,0.186407,0.431749,8.70e-05,54421.6,0.163658,0.140335,0.861794,0.682974
967,0.259191,0.194266,0.251516,0.187223,0.432693,8.67e-05,54462.0,0.153494,0.140865,0.861710,0.682887
968,0.260140,0.193733,0.252454,0.186699,0.432086,8.64e-05,54502.9,0.153708,0.140682,0.861483,0.682937
969,0.258532,0.195241,0.250704,0.188202,0.433823,8.61e-05,54544.0,0.156578,0.140767,0.861698,0.683060
970,0.259043,0.193928,0.251387,0.186905,0.432326,8.58e-05,54584.8,0.153117,0.140453,0.861655,0.682949
971,0.257097,0.193811,0.249302,0.186785,0.432187,8.56e-05,54625.4,0.155898,0.140513,0.860842,0.682333
972,0.258045,0.193654,0.250358,0.186609,0.431983,8.53e-05,54665.9,0.153749,0.140907,0.861166,0.682258
973,0.259219,0.194593,0.251345,0.187509,0.433023,8.50e-05,54706.8,0.157487,0.141685,0.859869,0.680903
974,0.257551,0.193068,0.249769,0.185985,0.431260,8.47e-05,54747.1,0.155625,0.141665,0.860172,0.681581
975,0.258391,0.194076,0.250640,0.187010,0.432447,8.44e-05,54787.6,0.155022,0.141326,0.860448,0.681901
976,0.261515,0.192844,0.253712,0.185780,0.431022,8.41e-05,54828.2,0.156054,0.141277,0.860955,0.682752
977,0.258292,0.192922,0.250737,0.185873,0.431130,8.38e-05,54869.1,0.151101,0.140971,0.861463,0.683171
978,0.259386,0.193352,0.251477,0.186301,0.431626,8.35e-05,54909.9,0.158188,0.141012,0.861877,0.683615
979,0.258571,0.193899,0.251020,0.186871,0.432285,8.33e-05,54950.0,0.151026,0.140569,0.861093,0.682419
980,0.260339,0.194090,0.252670,0.187057,0.432501,8.30e-05,54990.8,0.153394,0.140657,0.861789,0.683233
981,0.258614,0.193824,0.251054,0.186792,0.432195,8.27e-05,55031.0,0.151191,0.140634,0.860850,0.682025
982,0.258455,0.194048,0.250794,0.187043,0.432485,8.24e-05,55071.6,0.153213,0.140097,0.862791,0.684207
983,0.257748,0.193647,0.250035,0.186619,0.431994,8.21e-05,55112.7,0.154241,0.140571,0.861087,0.682715
984,0.257735,0.193062,0.250036,0.186013,0.431292,8.18e-05,55153.6,0.153994,0.140977,0.861461,0.683011
985,0.257658,0.193629,0.249896,0.186579,0.431948,8.15e-05,55194.3,0.155233,0.141004,0.861027,0.682074
986,0.257641,0.193571,0.249880,0.186523,0.431883,8.13e-05,55234.7,0.155223,0.140957,0.861608,0.683122
987,0.257414,0.193004,0.249828,0.185926,0.431191,8.10e-05,55275.0,0.151709,0.141567,0.860765,0.681939
988,0.258673,0.193404,0.250907,0.186340,0.431671,8.07e-05,55320.5,0.155325,0.141288,0.861809,0.683319
989,0.256920,0.194860,0.249342,0.187796,0.433355,8.04e-05,55391.5,0.151558,0.141276,0.861331,0.682456
990,0.258336,0.192787,0.250507,0.185738,0.430974,8.01e-05,55470.6,0.156581,0.140982,0.861107,0.682358
